ExperimentID;Network;Section;Element;@timestamp;p
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:44.010";-58.2197
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:44.160";-58.9138
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:44.310";-57.9689
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:44.460";-55.2845
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:44.610";-51.1465
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:44.760";-46.2894
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:44.910";-41.5146
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:45.060";-37.0872
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:45.210";-32.4039
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:45.360";-26.2547
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:45.510";-17.5464
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:45.660";-6.00887
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:45.810";7.57177
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:45.960";21.7111
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:46.110";34.9205
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:46.260";46.3102
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:46.410";55.78
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:46.560";63.7537
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:46.710";70.6979
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:46.860";76.7724
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:47.010";81.8198
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:47.160";85.6086
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:47.310";88.0583
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:47.460";89.2372
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:47.610";89.1888
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:47.760";87.8284
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:47.910";85.0695
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:48.060";81.067
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:48.210";76.2979
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:48.360";71.3177
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:48.510";66.3393
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:48.660";60.9814
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:48.810";54.4259
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:48.960";45.9207
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:49.110";35.2941
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:49.260";23.1491
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:49.410";10.6221
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:49.560";-1.11989
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:49.710";-11.3277
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:49.860";-19.824
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:50.010";-26.8376
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:50.160";-32.6932
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:50.310";-37.5772
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:50.460";-41.4953
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:50.610";-44.3682
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:50.760";-46.1293
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:50.910";-46.7439
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:51.060";-46.1792
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:51.210";-44.4114
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:51.360";-41.496
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:51.510";-37.6331
